Case_ID,Region,Country,Pollutant_Type,Pollutant_Concentration_mg_kg,Soil_pH,Temperature_C,Humidity_%,Rainfall_mm,Crop_Type,Farming_Practice,Nearby_Industry,Water_Source_Type,Soil_Texture,Soil_Organic_Matter_%,Disease_Type,Disease_Severity,Health_Symptoms,Age_Group_Affected,Gender_Most_Affected,Mitigation_Measure,Case_Resolved,Follow_Up_Required,year,Soil_pH_ss,Rainfall_mm_ss
102516,0,0,0,834,6.74,33.4,22.0,186.3,0,3,4,0,1,1.05,4,1,1,2,1,0,1,0,2024,0.23690154081192855,-0.12161628605746387
102517,5,8,2,505,6.74,40.3,86.2,28.0,1,0,1,4,2,4.48,4,2,3,1,1,3,1,1,2024,0.23690154081192855,-1.4951204227879544
102518,4,7,4,1619,5.09,36.8,75.8,361.3,3,1,4,3,2,0.58,1,2,4,1,0,2,0,1,2024,-1.1780589145901756,1.396786897314841
102519,2,7,5,588,7.81,33.5,87.1,22.9,3,2,0,4,0,6.17,2,0,0,2,0,1,1,1,2024,1.1544819573454137,-1.539371029846233
102520,2,4,0,1576,4.64,28.0,65.7,76.5,0,0,1,1,3,3.1,1,0,4,2,1,1,1,0,2023,-1.5639572206089314,-1.0743058262533443
102521,0,1,3,1783,6.37,40.0,45.7,106.7,0,3,1,1,3,9.86,2,1,3,2,0,3,1,1,2023,-0.08039262191460395,-0.8122728197513809
102522,2,6,2,2535,4.62,37.0,28.3,11.0,5,1,2,1,3,3.1,0,0,0,1,0,1,1,0,2024,-1.581108256431987,-1.6426224463155499
102523,4,3,1,741,7.78,34.9,93.6,284.6,2,3,2,2,1,4.47,0,2,0,1,1,2,0,1,2023,1.1287554036108305,0.731292473516808
102524,0,8,2,1936,8.5,34.9,77.1,375.3,5,3,3,1,3,1.58,2,0,4,1,1,2,0,0,2023,1.7461926932408391,1.5182591519846254
102525,2,2,1,1954,7.9,43.4,35.8,201.6,2,0,3,1,2,6.97,4,0,0,0,0,1,1,0,2023,1.2316616185491653,0.011135535117371769
102526,3,9,1,674,6.9,19.0,45.0,176.6,2,2,0,1,0,5.53,3,2,4,0,1,2,0,1,2024,0.3741098273963751,-0.20577920536438607
102527,2,2,5,1233,6.47,20.5,31.9,18.9,4,0,3,1,0,2.36,1,1,0,2,0,0,1,0,2023,0.005362557200674782,-1.5740773883233143
102528,1,2,4,1615,7.64,15.9,28.1,299.7,0,2,4,0,3,3.4,2,1,3,1,1,1,0,1,2024,1.0086981528494394,0.8623089767677894
102529,1,0,4,2658,7.36,21.4,41.7,209.5,3,0,4,0,3,1.25,2,0,5,0,0,2,0,1,2024,0.7685836513266586,0.07968059310960729
102530,5,6,2,316,5.2,37.1,58.5,4.2,4,0,3,1,0,6.9,1,0,3,0,2,4,0,0,2024,-1.0837282175633685,-1.701623255726588
102531,1,4,4,1171,6.54,17.5,61.4,391.7,2,1,2,4,3,1.2,4,0,0,2,2,3,1,1,2023,0.06539118258137035,1.6605552217406583
102532,1,8,0,773,5.47,18.7,48.4,327.2,1,2,0,1,2,9.17,3,2,1,1,1,1,1,0,2024,-0.8521892339521154,1.100915191297723
102533,5,9,4,554,6.67,32.3,59.1,173.6,4,3,4,1,1,2.32,1,1,3,1,0,1,1,0,2023,0.17687291543123299,-0.23180897422219698
102534,3,6,4,1333,6.1,37.8,77.3,53.6,0,3,4,1,1,1.34,3,1,0,2,1,0,0,1,2025,-0.3119316055258577,-1.2729997285346346
102535,3,1,5,2523,6.64,40.0,24.4,210.6,2,0,3,0,0,5.62,2,1,0,2,2,4,1,1,2024,0.15114636169664908,0.0892248416908046
102536,1,8,4,2406,4.89,18.4,50.5,346.3,3,1,1,0,2,9.42,2,2,0,0,1,4,0,1,2023,-1.3495692728207338,1.2666380530257861
102537,1,9,1,2771,8.34,10.2,23.6,59.0,3,3,2,1,0,3.81,3,2,2,2,0,3,0,1,2023,1.6089844066563928,-1.2261461445905748
102538,1,8,2,2322,8.07,16.5,66.5,366.9,2,2,2,3,2,4.91,3,1,5,2,1,1,0,1,2024,1.3774454230451396,1.4453757991827543
102539,5,1,4,283,6.33,23.2,63.3,175.5,0,2,1,4,3,0.66,4,0,3,1,1,4,0,1,2023,-0.11469469356071559,-0.21532345394558336
102540,3,4,3,2774,6.67,26.6,91.6,62.3,0,1,2,1,0,2.3,3,2,0,1,1,0,1,0,2023,0.17687291543123299,-1.197513398846983
102541,3,6,1,2261,5.54,38.0,40.4,13.3,0,1,0,3,2,5.41,1,2,1,1,1,0,0,0,2023,-0.7921606085714199,-1.622666290191228
102542,1,1,1,536,7.53,32.4,89.3,313.2,0,3,2,4,1,2.22,2,2,3,0,2,3,0,0,2024,0.9143674558226329,0.9794429366279387
102543,5,4,0,2243,7.07,33.4,82.4,229.5,3,1,0,3,1,4.93,0,0,5,1,1,3,1,0,2024,0.5198936318923494,0.25321238549501357
102544,2,4,1,1776,5.69,16.4,66.2,93.5,1,0,2,0,3,1.26,4,2,2,1,0,2,1,1,2023,-0.6635278398985011,-0.926803802725749
102545,3,7,2,3,6.93,22.7,76.4,150.1,5,3,0,4,0,5.12,4,1,5,1,2,4,0,0,2023,0.39983638113095826,-0.43570883027504936
102546,4,6,1,1127,7.1,22.5,92.3,374.5,5,0,3,3,0,8.56,4,1,5,0,1,1,1,0,2024,0.5456201856269326,1.5113178802892089
102547,3,1,0,2564,6.3,28.8,75.7,278.5,1,3,1,3,3,8.96,0,1,0,0,1,0,0,1,2023,-0.1404212472952995,0.6783652768392588
102548,0,8,2,1987,8.49,22.2,82.5,279.1,2,2,2,2,0,7.07,3,1,1,1,0,1,0,0,2023,1.7376171753293115,0.6835712306108213
102549,4,6,4,894,7.64,41.5,36.4,250.2,4,0,0,3,2,4.23,2,0,2,0,0,0,1,1,2023,1.0086981528494394,0.43281779061390896
102550,4,1,2,2760,6.42,18.0,48.6,261.5,4,1,0,2,1,1.22,1,2,0,0,2,0,1,1,2025,-0.03751503235696458,0.5308632533116636
102551,1,4,4,1675,8.22,39.8,25.1,397.4,4,3,1,1,1,7.14,3,2,2,2,0,4,0,0,2023,1.5060781917180586,1.710011782570499
102552,3,1,2,427,4.55,16.0,82.9,8.7,3,0,2,2,0,2.71,4,0,0,1,0,2,0,0,2025,-1.6411368818126824,-1.6625786024398717
102553,1,4,5,2103,6.84,37.4,76.0,20.2,2,3,3,4,2,8.98,2,2,4,1,1,4,1,1,2023,0.3226567199272073,-1.562797821818263
102554,0,1,0,616,6.71,32.6,32.6,390.5,1,3,1,3,3,5.14,0,2,3,2,2,1,0,0,2024,0.21117498707734464,1.650143314197534
102555,5,3,0,154,8.25,30.5,72.4,210.1,4,3,3,3,0,8.43,2,2,0,0,1,2,1,1,2024,1.5318047454526416,0.08488654688116944
102556,2,6,3,80,5.57,26.4,25.7,282.4,5,0,0,2,0,4.24,0,0,2,2,2,3,0,0,2023,-0.766434054836836,0.7122039763544129
102557,4,7,3,752,4.51,35.2,82.5,158.0,0,0,2,0,3,5.86,2,1,3,0,2,0,0,0,2023,-1.6754389534587941,-0.3671637722828138
102558,3,9,1,618,6.99,10.4,56.6,257.7,0,3,1,4,2,9.22,0,1,5,1,2,0,0,0,2024,0.45128948860012613,0.49789221275843626
102559,3,5,3,1056,7.56,30.9,89.5,159.4,4,2,1,1,2,3.53,4,0,5,2,2,1,1,1,2025,0.940094009557216,-0.35501654681583533
102560,3,1,4,2478,4.7,14.8,26.2,337.2,5,0,2,3,3,0.6,0,0,3,2,0,0,0,1,2024,-1.5125041131397636,1.1876810874904262
102561,1,7,3,2412,6.31,10.1,50.1,74.7,5,1,4,0,1,6.43,3,1,2,1,2,3,0,1,2024,-0.1318457293837718,-1.089923687568031
102562,1,0,5,1889,6.45,11.4,69.2,336.8,5,3,3,4,3,7.34,3,0,0,1,1,3,0,1,2023,-0.011788478622380657,1.1842104516427183
102563,4,4,3,2323,5.3,41.1,44.2,5.4,5,3,1,3,0,8.51,2,2,0,1,0,3,0,1,2024,-0.9979730384480898,-1.6912113481834636
102564,2,7,2,2628,7.12,18.1,38.9,186.6,3,3,4,1,3,9.03,4,2,2,2,1,1,0,0,2023,0.5627712214499888,-0.11901330917168293
102565,2,7,0,398,7.8,20.2,80.6,368.1,5,1,1,3,2,4.56,1,0,3,1,2,4,1,1,2023,1.1459064394338858,1.455787706725879
102566,0,4,1,1007,7.71,28.5,71.3,249.1,3,1,0,3,1,1.95,1,1,1,0,2,0,0,1,2023,1.0687267782301348,0.4232735420327116
102567,4,4,4,2369,5.28,42.6,38.8,293.6,1,2,1,1,1,3.2,0,1,2,2,1,1,0,1,2024,-1.0151240742711451,0.8093817800902409
102568,2,6,4,866,5.74,36.2,61.8,353.2,3,0,1,3,3,3.42,3,2,2,0,1,0,0,1,2024,-0.6206502503408617,1.3265065213987512
102569,0,9,1,1914,7.51,15.3,50.0,193.1,3,0,1,1,3,3.88,4,1,2,0,2,4,1,0,2024,0.8972164199995767,-0.06261547664642589
102570,3,0,4,883,7.25,17.6,73.2,374.0,2,2,1,2,1,5.87,3,2,2,0,1,0,1,0,2023,0.6742529542998514,1.5069795854795738
102571,3,9,5,1704,4.78,40.3,41.4,246.0,0,2,3,1,0,9.8,4,2,5,1,1,0,1,1,2023,-1.4438999698475403,0.3963761142129737
102572,4,2,3,1655,7.4,25.6,24.5,319.0,3,3,3,0,1,0.83,4,1,5,0,0,3,0,1,2024,0.8028857229727703,1.0297671564197066
102573,5,8,2,1938,4.59,40.2,31.8,205.7,4,2,1,4,3,6.17,2,0,5,1,0,3,0,0,2024,-1.6068348101665708,0.046709552556380006
102574,2,8,3,1256,5.86,26.4,43.4,175.2,1,3,4,1,0,3.91,4,0,0,2,2,3,0,1,2023,-0.5177440354025268,-0.21792643083136454
102575,3,9,2,1568,5.45,44.6,57.6,77.7,3,2,1,1,1,5.03,3,2,3,2,0,4,1,0,2024,-0.8693402697751709,-1.0638939187102199
102576,4,6,4,2421,4.59,33.8,61.1,67.8,4,3,3,1,3,8.27,2,0,3,2,0,1,0,0,2025,-1.6068348101665708,-1.1497921559409963
102577,4,8,2,1015,5.68,39.0,67.9,359.3,5,1,3,4,0,6.48,0,0,3,2,1,3,0,1,2024,-0.6721033578100296,1.3794337180763003
102578,2,4,4,2057,7.85,11.9,78.2,245.5,4,1,1,2,0,1.16,1,0,3,2,2,2,0,1,2025,1.1887840289915252,0.39203781940333854
102579,5,4,4,1393,4.83,35.8,61.0,381.4,4,0,0,2,2,2.24,3,2,2,2,0,3,1,0,2023,-1.401022380289901,1.571186348662174
102580,0,2,2,1683,5.35,31.5,74.2,288.9,3,2,3,1,3,8.24,2,0,2,0,2,3,1,1,2023,-0.9550954488904504,0.76860180887967
102581,4,5,1,2385,4.81,22.0,71.5,199.4,3,2,3,2,3,2.31,4,2,5,1,0,0,0,1,2024,-1.418173416112957,-0.007952962045022821
102582,4,0,5,1519,6.13,23.7,80.7,163.0,1,3,0,2,3,0.75,4,2,0,0,2,4,0,0,2023,-0.2862050517912738,-0.32378082418646226
102583,4,9,1,157,7.92,43.6,71.6,145.7,2,1,2,4,1,9.42,3,1,2,2,1,4,1,0,2024,1.2488126543722209,-0.4738858245998388
102584,0,3,5,1841,7.88,36.8,48.4,191.5,0,0,1,1,1,2.27,0,1,5,1,0,4,1,1,2024,1.2145105827261091,-0.07649802003725835
102585,3,2,3,801,7.61,41.3,74.3,186.1,5,0,2,3,1,1.32,4,2,5,2,2,0,1,1,2023,0.9829715991148562,-0.12335160398131809
102586,3,7,2,152,6.0,26.2,65.7,2.6,5,0,2,0,1,9.9,2,1,5,1,0,3,0,1,2023,-0.39768678464113644,-1.7155057991174205
102587,0,9,4,1004,7.89,28.7,29.8,319.0,3,3,3,2,1,7.24,1,0,4,1,1,4,1,0,2024,1.223086100637637,1.0297671564197066
102588,5,6,1,1446,6.56,13.1,69.2,364.5,0,2,0,3,0,1.39,1,2,5,1,0,1,1,0,2024,0.08254221840442579,1.4245519840965057
102589,1,3,0,722,8.11,20.0,69.0,213.9,1,2,0,3,2,6.17,1,0,1,1,2,2,1,1,2024,1.4117474946912505,0.11785758743439671
102590,5,0,5,1148,5.7,11.7,75.8,298.4,1,0,3,2,3,6.87,3,0,3,0,2,4,0,1,2023,-0.6549523219869734,0.8510294102627379
102591,3,8,3,1791,5.47,10.8,80.7,196.5,4,1,2,0,1,3.41,4,1,1,2,2,3,1,1,2023,-0.8521892339521154,-0.03311507194090678
102592,4,0,4,275,4.75,22.2,80.4,367.5,3,2,2,1,1,9.02,0,2,3,0,2,4,1,1,2023,-1.4696265235821242,1.4505817529543168
102593,2,8,5,2560,8.13,28.5,36.5,319.2,3,0,2,4,3,2.53,0,1,5,0,0,0,0,0,2023,1.4288985305143076,1.0315024743435606
102594,2,0,3,733,5.43,28.0,44.1,61.7,3,3,2,3,1,4.81,4,2,3,2,2,0,0,1,2024,-0.8864913055982271,-1.202719352618545
102595,0,8,3,2442,6.78,40.7,34.7,66.8,4,2,0,1,3,5.97,0,0,2,2,0,3,0,1,2023,0.2712036124580402,-1.1584687455602665
102596,4,3,4,1273,7.14,37.8,76.3,376.9,4,1,1,4,2,4.28,4,0,1,0,0,4,1,0,2023,0.5799222572730443,1.5321416953754574
102597,1,8,1,564,6.7,13.9,41.7,83.2,5,0,2,4,0,4.27,2,1,4,0,1,2,1,0,2024,0.20259946916581692,-1.0161726758042333
102598,3,6,3,300,4.63,33.0,65.8,283.3,2,3,0,0,2,6.77,3,2,3,1,2,0,1,0,2023,-1.5725327385204593,0.7200129070117565
102599,1,3,1,309,5.66,14.5,83.2,298.8,3,0,0,2,3,2.41,2,1,0,0,0,2,1,1,2024,-0.689254393633085,0.8545000461104464
102600,0,4,1,943,8.37,30.8,80.1,105.8,1,3,2,4,0,2.5,1,0,3,1,0,3,1,0,2025,1.6347109603909757,-0.8200817504087242
102601,5,6,4,2189,7.24,33.8,61.4,225.4,4,0,3,4,2,7.49,1,1,4,1,0,1,0,1,2025,0.6656774363883237,0.2176383680560053
102602,0,2,5,744,5.91,40.5,43.2,218.5,1,0,0,2,3,7.18,0,2,1,0,1,3,1,0,2025,-0.4748664458448874,0.15776989968304012
102603,4,7,2,2788,6.24,25.0,83.2,322.2,0,2,4,4,2,7.45,2,2,2,0,0,4,0,1,2023,-0.19187435476446657,1.0575322432013714
102604,1,1,5,1272,5.8,31.3,85.7,353.5,1,1,2,1,3,1.53,2,1,4,1,1,4,0,1,2023,-0.5691971428716947,1.3291094982845324
102605,5,3,0,1183,6.36,44.2,70.8,162.9,1,1,3,0,2,0.75,0,2,1,0,1,3,0,0,2025,-0.08896813982613166,-0.32464848314838923
102606,1,2,1,1564,4.88,39.2,76.4,184.2,2,0,4,0,0,4.58,3,0,3,0,1,0,0,1,2024,-1.3581447907322617,-0.13983712425793174
102607,4,6,2,2500,5.65,18.7,90.4,323.7,1,0,3,3,0,8.3,1,2,2,2,2,4,1,1,2024,-0.6978299115446127,1.070547127630277
102608,0,4,5,531,5.07,10.9,37.8,309.7,3,0,0,3,3,2.78,3,0,2,0,1,2,0,0,2024,-1.1952099504132312,0.9490748729604925
102609,3,9,3,2028,5.51,23.8,93.7,97.9,0,3,1,2,0,4.08,2,1,0,0,0,2,0,1,2024,-0.8178871623060039,-0.8886268084009596
102610,3,5,5,828,4.94,27.1,48.4,278.0,1,2,1,4,3,8.27,4,1,0,1,2,4,0,1,2023,-1.3066916832630937,0.6740269820296237
102611,0,8,5,1491,4.63,31.7,24.2,246.5,1,3,2,0,0,7.01,2,0,5,2,2,1,0,0,2024,-1.5725327385204593,0.40071440902260885
102612,1,5,3,538,7.78,41.9,81.0,122.0,5,0,4,4,2,6.07,4,2,1,1,2,2,1,0,2023,1.1287554036108305,-0.6795209985765451
102613,2,2,1,2542,5.78,38.7,20.7,1.5,1,1,4,0,2,7.72,4,0,1,1,1,0,0,0,2024,-0.5863481786947501,-1.725050047698618
102614,3,5,0,2117,7.66,42.6,28.8,92.8,4,3,3,0,3,9.09,4,0,3,0,1,1,0,0,2023,1.0258491886724956,-0.9328774154592383
102615,2,6,5,484,7.23,28.6,26.2,114.1,0,1,0,2,2,5.44,0,2,3,2,1,2,0,1,2025,0.657101918476796,-0.7480660565687807
102616,0,0,5,2382,7.33,31.8,57.2,119.5,0,3,0,0,3,1.63,2,0,3,1,0,1,0,1,2024,0.7428570975920746,-0.7012124726247209
102617,1,1,4,1131,4.61,17.4,52.4,167.4,4,0,2,4,2,0.92,4,2,3,1,0,2,0,1,2024,-1.5896837743435146,-0.2856038298616728
102618,4,9,3,1636,6.7,12.7,90.7,39.8,3,1,3,4,0,8.62,1,0,5,2,1,3,0,1,2024,0.20259946916581692,-1.392736665280565
102619,0,3,1,2,8.03,10.7,76.8,144.7,3,2,0,4,3,7.51,0,1,5,2,1,2,0,1,2025,1.3431433513990272,-0.4825624142191091
102620,4,8,3,1114,4.78,36.9,25.3,368.8,5,2,0,1,2,0.98,1,2,5,2,2,3,1,1,2025,-1.4438999698475403,1.4618613194593684
102621,4,8,2,1314,7.39,23.8,36.3,303.6,4,0,0,1,2,7.95,2,0,4,1,0,3,1,0,2024,0.7943102050612417,0.896147676282944
102622,4,2,0,2572,6.0,27.7,47.2,102.8,3,1,4,4,0,7.63,0,0,1,2,2,4,1,0,2023,-0.39768678464113644,-0.8461115192665352
102623,5,6,0,937,6.21,24.1,73.4,367.1,0,3,1,3,0,6.83,0,2,4,0,2,0,1,0,2024,-0.2176009084990505,1.447111117106609
102624,2,2,1,1290,7.62,32.4,24.5,38.3,3,0,0,3,3,0.86,1,1,2,0,1,4,1,0,2024,0.9915471170263839,-1.4057515497094704
102625,5,4,3,1254,7.8,21.0,48.8,363.8,2,3,1,2,0,8.45,1,1,5,0,1,4,1,1,2023,1.1459064394338858,1.4184783713630167
102626,0,9,3,1848,5.57,14.1,21.2,42.8,0,3,2,0,2,3.28,3,1,5,0,1,1,0,1,2023,-0.766434054836836,-1.366706896422754
102627,0,9,3,1515,4.76,14.8,33.6,252.8,2,2,3,3,1,6.35,4,2,0,0,1,3,1,0,2024,-1.4610510056705965,0.45537692362401194
102628,3,4,2,1510,5.5,23.0,27.3,90.6,0,1,0,4,3,9.03,1,1,2,2,2,2,1,0,2023,-0.8264626802175316,-0.951965912621633
102629,5,4,5,2733,7.09,42.1,68.2,13.3,0,3,4,2,1,9.97,1,1,1,0,0,0,0,1,2024,0.5370446677154048,-1.622666290191228
102630,4,0,3,267,7.23,18.8,49.4,258.4,1,1,0,2,3,4.65,2,0,4,0,1,1,1,0,2023,0.657101918476796,0.5039658254919254
102631,4,9,1,682,5.84,22.0,91.9,319.4,4,0,2,1,3,4.86,2,1,2,1,2,3,1,0,2024,-0.534895071225583,1.0332377922674145
102632,4,7,5,545,7.74,15.5,35.8,146.4,5,0,4,0,0,8.86,4,0,0,1,1,1,0,0,2023,1.0944533319647187,-0.4678122118663494
102633,4,8,0,361,4.99,27.3,40.7,227.5,0,2,2,2,3,4.79,3,2,4,2,0,4,1,0,2024,-1.2638140937054545,0.23585920625647291
102634,2,1,5,1202,4.95,14.9,81.6,354.4,5,3,4,1,0,2.73,1,1,2,2,2,0,1,0,2024,-1.298116165351566,1.3369184289418754
102635,4,2,0,307,4.71,31.3,73.7,149.1,2,0,3,4,1,6.96,3,1,4,2,1,3,0,0,2024,-1.503928595228236,-0.4443854198943197
102636,4,8,3,1976,8.24,12.3,34.4,27.4,2,1,1,3,2,8.75,0,1,5,1,0,2,0,0,2025,1.523229227541114,-1.5003263765595167
102637,4,9,4,2224,6.8,12.9,40.5,119.1,2,3,1,2,0,5.83,3,1,0,1,1,1,1,1,2024,0.28835464828109564,-0.7046831084724291
102638,5,8,3,708,4.79,35.6,42.4,180.9,3,0,4,0,1,1.71,2,2,2,1,1,3,0,0,2025,-1.4353244519360127,-0.1684698700015236
102639,1,9,0,2247,6.76,41.6,57.2,376.6,5,2,3,1,3,8.97,0,2,0,0,0,1,0,0,2024,0.254052576634984,1.5295387184896767
102640,5,4,0,1597,8.24,21.3,47.4,18.2,1,0,4,4,3,6.1,4,1,0,2,2,0,0,0,2023,1.523229227541114,-1.5801510010568036
102641,1,6,5,2007,7.59,15.2,53.3,70.7,0,1,2,4,3,6.79,3,1,2,2,2,2,1,1,2024,0.9658205632918,-1.124630046045112
102642,1,2,4,417,8.12,18.1,41.9,340.4,1,0,0,3,1,4.86,2,2,5,1,2,0,1,0,2023,1.4203230126027782,1.215446174272091
102643,0,2,3,61,6.48,13.0,93.9,235.2,2,0,0,2,3,2.94,3,2,5,1,0,1,1,1,2024,0.013938075112203263,0.30266894632485425
102644,5,0,4,1559,4.81,38.0,89.4,349.8,3,1,1,2,3,3.75,2,2,3,1,2,0,1,1,2024,-1.418173416112957,1.2970061166932323
102645,4,9,1,893,4.64,32.8,60.1,183.7,2,2,2,3,1,9.12,0,0,2,2,2,4,1,1,2023,-1.5639572206089314,-0.1441754190675669
102646,3,4,2,453,4.54,12.6,36.8,13.3,5,2,0,0,3,5.28,1,1,1,0,1,3,0,0,2023,-1.6497123997242102,-1.622666290191228
102647,1,4,3,858,5.22,36.3,35.3,275.0,4,1,4,2,2,3.82,4,2,2,1,2,3,0,0,2024,-1.0665771817403131,0.6479972131718128
102648,4,1,4,1403,8.24,11.3,57.5,341.8,4,1,1,2,2,6.09,1,2,5,2,0,1,1,0,2023,1.523229227541114,1.2275933997390698
102649,0,2,4,762,6.09,33.8,86.8,16.4,2,1,3,3,2,1.18,0,2,0,2,0,4,1,1,2023,-0.3205071234373854,-1.59576886237149
102650,3,3,2,890,5.43,19.3,36.6,78.3,3,2,4,1,0,1.74,2,0,3,1,2,1,0,0,2023,-0.8864913055982271,-1.0586879649386578
102651,4,9,0,2603,5.08,17.2,38.5,373.2,1,1,1,2,2,7.68,1,2,4,1,0,4,1,0,2024,-1.1866344325017033,1.5000383137841575
102652,1,6,0,2212,4.92,39.3,50.6,105.1,0,3,3,4,3,5.97,1,2,5,0,2,3,0,0,2024,-1.32384271908615,-0.8261553631422135
102653,0,8,0,2307,7.61,41.1,89.6,95.2,4,0,2,1,1,4.53,0,2,1,2,1,4,0,0,2024,0.9829715991148562,-0.9120536003729894
102654,4,7,4,33,8.02,15.4,84.6,131.8,4,2,4,4,2,4.0,3,2,2,1,0,2,1,1,2025,1.3345678334874995,-0.5944904203076959
102655,2,0,5,99,5.81,41.1,21.9,162.5,5,2,2,1,1,0.8,0,1,3,2,1,3,1,0,2024,-0.5606216249601669,-0.3281191189960974
102656,2,0,0,1021,5.19,18.8,85.8,174.4,2,0,4,2,3,3.1,0,1,1,1,1,3,0,0,2023,-1.0923037354748961,-0.22486770252678065
102657,1,7,0,1637,5.07,19.1,61.0,95.0,3,3,2,1,1,6.95,3,1,4,2,2,3,1,1,2024,-1.1952099504132312,-0.9137889182968436
102658,1,6,5,1343,7.59,43.2,28.7,133.9,2,1,1,0,2,3.54,3,2,4,0,1,3,1,0,2024,0.9658205632918,-0.5762695821072283
102659,2,6,5,403,7.74,36.6,56.3,215.1,1,0,3,1,0,1.07,4,0,1,1,2,4,0,0,2024,1.0944533319647187,0.128269494977521
102660,0,9,4,1531,7.67,30.1,39.9,267.0,1,2,4,2,3,3.93,2,0,3,1,2,3,1,1,2025,1.0344247065840233,0.5785844962176503
102661,2,2,3,1496,6.45,23.3,73.9,353.6,4,1,3,0,3,0.55,3,2,2,2,0,0,0,1,2025,-0.011788478622380657,1.3299771572464596
102662,4,9,2,2600,6.55,34.5,84.2,186.8,4,3,1,2,3,8.43,0,2,0,0,1,0,1,1,2024,0.07396670049289807,-0.11727799124782871
102663,1,4,4,485,5.14,33.0,85.3,357.0,4,1,3,3,2,6.62,3,1,2,0,0,4,1,0,2024,-1.1351813250325364,1.3594775619519786
102664,1,9,4,1444,5.83,44.3,44.0,297.7,5,3,0,1,0,5.55,4,0,5,1,0,2,0,1,2024,-0.5434705891371107,0.8449557975292488
102665,0,6,0,1696,6.07,43.8,62.9,375.1,4,3,0,0,1,0.57,3,0,0,1,0,2,0,1,2024,-0.33765815926044085,1.5165238340607714
102666,1,3,3,1586,7.37,36.1,87.9,1.8,3,1,3,0,3,0.5,1,2,1,2,0,3,1,1,2024,0.7771591692381863,-1.7224470708128365
102667,4,2,5,1295,4.62,44.1,36.7,189.1,0,1,2,1,1,1.08,4,2,3,2,2,3,0,0,2024,-1.581108256431987,-0.09732183512350714
102668,0,3,5,1437,6.02,11.6,45.1,156.6,1,3,1,2,3,9.9,1,1,5,2,2,4,0,1,2025,-0.380535748818081,-0.3793109977497923
102669,0,4,4,567,6.68,44.6,79.4,397.3,1,2,3,0,0,9.7,4,1,5,0,0,4,1,0,2023,0.1854484333427607,1.7091441236085723
102670,1,9,1,1336,7.29,13.9,53.1,323.6,1,3,2,3,0,5.3,0,0,0,1,1,3,0,1,2024,0.7085550259459631,1.0696794686683502
102671,1,0,4,1945,7.48,18.9,85.7,183.9,0,0,3,4,3,2.5,3,2,3,1,0,3,1,0,2024,0.8714898662649936,-0.14244010114371267
102672,3,3,3,2419,6.17,36.3,61.1,152.7,1,1,1,3,0,8.19,3,2,1,0,2,3,0,1,2024,-0.25190298014516216,-0.4131496972649466
102673,3,0,4,1625,6.06,13.8,87.2,14.2,4,0,1,4,1,8.7,4,0,5,1,1,3,0,1,2023,-0.34623367717196935,-1.6148573595338849
102674,4,6,3,996,7.06,42.3,31.4,226.8,3,1,2,4,3,7.76,1,0,0,1,2,1,1,1,2025,0.5113181139808209,0.2297855935229838
102675,4,2,5,2105,6.6,31.9,76.8,336.4,2,0,1,4,0,7.74,0,2,5,0,2,0,1,0,2025,0.11684429005053742,1.1807398157950098
102676,2,5,4,974,8.49,25.2,21.8,145.0,2,3,0,3,2,1.71,3,1,3,0,2,2,1,1,2024,1.7376171753293115,-0.4799594373333279
102677,0,2,3,330,5.63,11.9,71.6,29.6,0,2,1,2,0,2.43,1,2,2,1,2,4,0,1,2025,-0.7149809473676689,-1.4812378793971221
102678,0,4,4,253,4.75,19.4,62.9,385.9,5,3,4,0,0,8.82,4,2,5,0,1,4,0,1,2024,-1.4696265235821242,1.6102310019488904
102679,5,4,5,2449,5.2,19.3,25.7,311.4,3,3,0,3,3,1.16,4,1,4,1,0,3,0,0,2024,-1.0837282175633685,0.963825075313252
102680,5,9,5,1534,5.49,18.5,94.3,302.7,3,2,0,0,1,8.45,3,1,5,1,2,2,0,1,2023,-0.8350381981290593,0.8883387456256003
102681,5,0,4,1582,7.98,32.6,91.0,112.5,1,3,0,4,2,6.16,4,2,1,2,2,1,0,1,2025,1.3002657618413886,-0.7619485999596131
102682,4,9,2,1909,6.07,40.8,93.5,197.5,5,0,0,2,2,4.21,0,0,3,2,0,1,0,0,2024,-0.33765815926044085,-0.024438482321636465
102683,4,8,5,1293,7.91,32.6,23.4,216.9,4,0,0,3,3,0.66,1,1,5,1,1,4,0,1,2024,1.240237136460693,0.14388735629220767
102684,5,4,3,2171,5.81,26.5,79.9,18.6,4,1,1,0,1,2.01,3,2,1,2,0,1,1,0,2024,-0.5606216249601669,-1.5766803652090955
102685,0,2,4,1103,5.42,21.8,94.9,330.2,5,0,1,2,3,8.9,2,1,0,1,0,1,0,0,2024,-0.8950668235097549,1.126944960155534
102686,0,8,5,2614,5.86,20.4,37.6,332.0,1,3,1,4,0,6.96,3,1,5,0,2,2,0,0,2024,-0.5177440354025268,1.1425628214702206
102687,2,8,0,641,6.01,27.7,59.6,355.5,5,2,0,2,0,4.12,1,0,2,1,1,1,1,0,2024,-0.3891112667296087,1.346462677523073
102688,4,1,3,2528,6.27,36.1,89.8,363.0,2,2,2,0,0,1.04,0,2,0,1,1,2,0,1,2024,-0.1661478010298834,1.4115370996676004
